gender,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,average_score,sum_click
1,3,0.35,2,0,60,1,2,89.2,460.0
1,1,0.75,2,0,60,1,1,69.71,40.0
0,1,0.65,2,0,120,0,1,89.0,144.0
0,2,0.55,2,1,90,1,3,39.33,78.0
1,3,0.35,2,0,120,1,3,73.67,192.0
1,1,0.55,2,0,90,1,2,86.1,380.0
1,1,0.45,2,0,60,1,0,59.4,293.0
1,2,0.25,2,1,120,1,2,75.1,388.0
1,1,0.15,2,2,120,1,1,52.54,85.0
1,2,0.85,2,0,60,1,2,71.95,493.0
1,3,0.05,2,1,150,0,1,55.29,384.0
1,2,0.45,2,0,60,1,0,72.85,208.0
0,3,0.25,2,0,60,1,0,79.6,452.0
1,2,0.85,2,0,60,1,1,75.67,60.0
1,1,0.65,2,0,60,1,2,74.15,321.0
0,2,0.65,2,0,60,1,2,92.75,141.0
1,2,0.65,2,0,60,1,0,85.35,376.0
1,2,0.65,2,0,120,1,0,37.0,218.0
1,0,0.35,2,0,120,1,0,76.1,902.0
1,3,0.55,2,0,60,0,2,76.15,315.0
1,1,0.35,2,0,180,1,0,72.15,284.0
1,1,0.45,2,1,60,1,1,73.33,312.0
1,2,0.15,2,0,120,1,0,55.9,205.0
0,1,0.35,2,0,60,1,1,64.0,277.0
1,3,0.65,2,1,60,1,0,74.3,217.0
1,3,0.85,2,0,60,1,0,71.4,633.0
1,3,0.85,2,0,60,1,0,78.8,176.0
1,2,0.45,2,0,120,1,2,81.0,110.0
1,1,0.35,2,0,60,1,3,69.71,364.56
1,2,0.15,2,1,60,1,1,72.0,65.0
1,1,0.15,2,0,60,1,0,79.7,309.0
1,4,0.85,1,0,60,1,0,74.85,124.0
1,1,0.55,1,0,60,1,3,20.92,14.0
1,3,0.25,2,0,60,1,3,69.71,364.56
1,3,0.25,2,0,60,1,2,81.95,915.0
1,2,0.85,1,0,120,1,2,70.35,188.0
1,3,0.65,2,0,60,1,0,61.4,714.0
1,1,0.05,2,5,60,0,1,46.67,97.0
1,2,0.65,2,0,60,1,3,69.71,10.0
1,2,0.85,2,2,120,1,0,81.2,336.0
1,1,0.85,2,0,120,1,0,71.1,370.0
1,1,0.05,2,0,60,1,3,69.71,73.0
1,1,0.15,2,0,60,1,1,48.0,147.0
0,3,0.15,2,0,120,1,3,69.71,364.56
0,1,0.35,2,0,60,1,0,58.5,503.0
0,1,0.85,2,0,60,1,0,59.85,598.0
1,3,0.75,2,0,120,1,3,69.71,364.56
1,1,0.45,2,0,120,0,3,45.0,69.0
1,1,0.85,2,0,120,1,3,69.71,364.56
1,1,0.85,2,0,60,1,2,82.15,417.0
1,1,0.05,1,0,120,1,3,69.71,364.56
1,3,0.45,2,0,60,1,0,71.6,427.0
1,2,0.55,2,1,60,1,3,69.71,364.56
1,2,0.05,1,0,60,1,3,69.71,364.56
1,1,0.85,2,1,120,1,0,76.85,229.0
1,1,0.55,2,3,60,1,3,69.71,121.0
1,3,0.05,1,0,120,1,0,53.5,469.0
0,3,0.45,2,1,60,0,3,69.71,69.0
1,1,0.55,2,0,60,1,0,79.65,392.0
1,1,0.05,2,0,60,0,3,78.0,35.0
0,2,0.95,1,0,60,1,0,66.65,240.0
1,2,0.85,2,0,60,1,0,79.9,282.0
1,2,0.25,1,0,120,1,3,69.71,364.56
1,1,0.25,2,0,60,1,2,72.85,326.0
1,1,0.55,2,0,60,1,0,76.6,478.0
1,2,0.65,2,0,120,1,2,78.8,683.0
1,3,0.05,2,1,60,1,0,65.41,553.0
1,2,0.45,1,0,60,0,3,68.67,159.0
1,2,0.75,2,0,90,1,3,81.5,179.0
1,1,0.45,2,0,120,1,3,69.71,364.56
1,1,0.95,2,0,60,1,1,69.71,58.0
1,3,0.55,2,0,60,1,0,84.3,297.0
1,1,0.25,2,0,60,1,0,74.5,292.0
0,1,0.45,2,0,60,0,1,46.4,487.0
1,2,0.85,2,0,120,1,1,69.71,364.56
1,2,0.35,2,0,60,1,3,69.71,42.0
1,3,0.05,1,0,60,1,1,37.69,60.0
1,1,0.35,2,3,180,1,3,69.71,14.0
0,2,0.65,2,0,60,1,1,71.9,1107.0
1,1,0.25,1,0,60,1,0,65.25,106.0
1,2,0.15,1,0,60,1,3,69.71,364.56
0,1,0.65,1,0,60,1,3,69.71,364.56
1,2,0.15,2,0,60,1,1,69.71,85.0
1,3,0.55,1,0,60,1,1,54.0,118.0
1,2,0.47,2,0,60,1,0,62.75,109.0
0,1,0.65,1,0,60,1,0,65.45,91.0
1,1,0.45,1,0,60,1,3,66.67,58.0
1,2,0.85,2,0,120,1,0,78.35,608.0
0,1,0.05,2,0,120,1,3,69.71,364.56
1,2,0.65,2,0,60,1,0,84.15,421.0
1,1,0.55,2,0,60,1,1,69.71,12.0
1,1,0.35,2,0,120,1,0,44.3,255.0
1,1,0.25,1,0,180,1,3,69.71,364.56
1,2,0.55,2,0,60,1,0,72.85,854.0
1,1,0.47,1,1,60,1,2,81.6,757.0
1,1,0.25,2,0,60,1,0,71.25,284.0
1,1,0.45,2,1,60,1,3,80.0,77.0
1,1,0.45,2,1,60,1,1,50.0,119.0
1,1,0.25,2,0,180,0,3,69.71,22.0
1,1,0.65,1,1,60,1,0,66.05,384.0
1,2,0.55,2,0,120,1,0,67.45,351.0
0,3,0.55,2,0,60,1,0,50.5,248.0
0,2,0.45,1,0,60,0,1,68.67,140.0
0,2,0.05,2,2,60,1,1,40.0,7.0
1,2,0.15,2,0,60,1,3,70.0,77.0
1,2,0.05,2,0,60,1,0,58.65,104.0
1,2,0.45,2,0,60,1,0,53.85,111.0
0,2,0.05,2,0,60,1,1,65.38,123.0
1,2,0.65,2,0,60,1,0,59.7,530.0
1,1,0.05,2,3,60,1,0,61.5,362.0
0,1,0.05,2,0,60,1,1,50.0,263.0
1,2,0.85,2,0,120,1,1,54.0,64.0
1,3,0.55,2,0,60,1,0,78.35,243.0
1,1,0.45,2,0,90,1,3,69.71,23.0
1,2,0.65,2,0,120,1,1,69.71,24.0
1,3,0.65,1,1,60,1,0,74.4,106.0
1,2,0.25,1,0,120,0,3,69.71,10.0
1,3,0.35,2,0,120,1,0,66.05,499.0
1,1,0.95,1,1,60,1,1,48.34,12.0
1,2,0.25,2,1,60,1,0,68.6,127.0
1,2,0.15,1,0,60,1,0,67.3,136.0
1,1,0.95,2,0,150,1,0,65.8,443.0
1,2,0.15,1,1,60,1,0,63.8,109.0
1,2,0.35,1,1,120,0,3,69.71,7.0
1,1,0.65,2,0,120,0,0,69.35,557.0
1,2,0.35,2,0,60,1,2,79.75,352.0
1,2,0.35,2,0,60,1,0,64.5,854.0
1,1,0.85,2,0,60,1,0,55.7,155.0
0,3,0.95,3,0,120,1,1,66.0,86.0
1,1,0.45,1,2,60,1,1,69.71,47.0
1,2,0.75,1,0,120,1,0,69.2,314.0
0,1,0.45,2,1,60,1,0,81.45,193.0
1,1,0.85,1,1,120,1,1,90.0,85.0
0,2,0.15,2,0,120,1,1,67.9,315.0
1,2,0.75,2,1,60,1,0,71.5,328.0
1,2,0.25,1,0,120,1,2,75.2,439.0
1,1,0.15,1,0,120,1,0,78.1,272.0
1,3,0.85,2,1,60,1,2,87.0,713.0
1,2,0.05,1,0,60,0,0,56.0,169.0
1,3,0.35,1,0,60,1,0,43.0,236.0
1,1,0.65,2,0,120,1,3,69.71,364.56
1,2,0.15,2,0,60,0,3,69.71,364.56
1,3,0.45,1,0,60,1,3,69.71,23.0
1,1,0.65,1,0,60,1,3,69.71,364.56
1,2,0.25,1,0,60,1,0,65.75,181.0
1,1,0.35,1,0,60,1,1,59.0,110.0
1,2,0.05,2,1,120,1,3,69.71,364.56
1,3,0.55,2,0,60,1,0,72.2,441.0
1,1,0.35,2,0,60,1,0,56.55,294.0
1,2,0.15,1,3,60,1,0,73.15,163.0
1,1,0.95,1,0,60,1,3,84.67,64.0
1,2,0.85,1,0,120,1,3,69.71,364.56
1,1,0.85,1,1,240,0,3,69.71,16.0
1,1,0.35,1,0,60,1,3,69.92,201.0
1,3,0.45,2,0,60,1,2,89.6,678.0
1,2,0.05,2,0,60,1,0,86.6,356.0
1,1,0.05,1,0,60,0,0,50.65,143.0
1,1,0.05,2,0,60,1,0,77.5,415.0
1,1,0.55,1,1,120,1,2,84.08,521.0
1,3,0.85,2,0,60,1,0,68.3,30.0
1,2,0.35,2,5,60,1,0,51.05,220.0
0,1,0.85,1,0,120,1,1,69.71,92.0
1,2,0.15,2,0,120,1,3,69.71,364.56
1,2,0.25,1,0,60,1,2,72.35,213.0
1,2,0.25,2,0,120,1,3,69.71,17.0
1,1,0.85,2,0,120,1,0,69.9,477.0
1,1,0.35,2,0,60,1,2,81.95,478.0
1,3,0.45,2,0,60,1,0,67.9,214.0
1,3,0.85,2,0,75,1,0,69.75,875.0
1,1,0.65,2,0,120,0,0,66.4,198.0
1,1,0.55,2,0,60,1,1,55.8,237.0
1,3,0.35,1,0,120,1,2,92.4,226.0
1,1,0.95,2,0,180,1,3,69.71,364.56
1,2,0.25,1,0,30,1,1,32.33,125.0
0,2,0.55,1,0,90,1,2,91.82,660.0
0,3,0.45,1,0,60,1,0,79.99,444.0
0,3,0.05,2,0,30,1,3,69.71,72.0
0,2,0.47,2,0,30,1,0,63.83,197.0
0,3,0.95,2,0,60,1,0,68.54,1774.0
0,3,0.65,1,0,60,1,3,47.89,125.0
0,3,0.65,2,0,60,1,2,95.61,1014.0
0,3,0.47,1,0,90,1,2,93.23,649.0
0,3,0.85,2,0,60,1,3,80.49,141.0
1,1,0.15,1,0,90,1,3,85.0,108.0
0,1,0.15,1,0,60,1,3,41.44,50.0
1,2,0.25,1,0,120,1,0,68.98,322.0
0,2,0.45,1,0,30,0,3,40.0,81.0
0,2,0.35,1,0,40,1,1,64.61,414.0
0,3,0.25,1,0,60,1,1,94.4,147.0
1,2,0.47,1,0,30,1,1,72.01,635.0
0,1,0.85,1,0,150,1,3,69.71,364.56
1,0,0.25,1,0,80,1,3,19.93,206.0
0,1,0.25,1,0,120,1,0,77.5,252.0
0,3,0.35,2,0,30,1,0,82.13,242.0
0,3,0.45,1,0,60,1,3,50.0,45.0
0,1,0.15,1,0,60,1,3,10.0,82.0
0,2,0.85,1,0,120,1,0,70.67,782.0
0,2,0.85,1,0,210,1,3,69.71,364.56
1,3,0.35,2,0,30,1,1,67.67,448.0
0,2,0.75,1,0,90,1,3,36.95,180.0
0,1,0.85,1,0,120,1,3,73.16,59.0
0,3,0.85,1,0,30,1,2,96.55,231.0
1,2,0.05,1,0,60,1,0,77.54,322.0
0,3,0.45,2,0,30,1,3,30.0,136.0
0,2,0.25,1,0,120,1,3,71.67,211.0
1,3,0.25,1,0,30,1,3,46.34,59.0
0,4,0.47,2,0,330,1,3,69.71,364.56
0,1,0.25,2,0,120,0,0,81.68,296.0
1,2,0.55,1,0,120,1,0,88.13,446.0
0,1,0.05,1,0,60,1,1,35.38,67.0
0,3,0.75,2,0,60,1,3,69.71,5.0
0,2,0.55,2,0,60,1,3,69.71,21.0
0,3,0.65,2,0,90,1,0,52.41,301.0
0,1,0.15,1,0,90,1,3,49.49,36.0
1,3,0.15,1,0,60,1,0,73.84,672.0
0,2,0.15,1,0,90,1,3,85.41,98.0
0,1,0.05,1,0,120,1,3,69.71,364.56
0,2,0.45,2,0,90,1,3,69.71,28.0
0,3,0.35,1,0,80,1,0,69.63,284.0
0,2,0.25,1,0,90,1,0,67.61,393.0
0,3,0.65,1,0,30,1,1,32.48,105.0
0,2,0.35,2,0,90,1,3,84.5,25.0
0,3,0.95,2,0,30,1,3,10.0,145.0
0,2,0.15,2,0,60,1,0,50.59,320.0
0,2,0.55,1,0,90,0,3,78.16,186.0
1,1,0.25,1,0,60,1,3,69.71,12.0
0,3,0.45,2,0,30,1,2,98.64,362.0
0,1,0.25,1,0,75,1,3,60.72,189.0
0,2,0.95,1,0,120,1,0,81.95,456.0
0,2,0.25,1,0,30,0,0,55.32,406.0
1,1,0.55,1,0,180,1,3,85.81,146.0
1,3,0.25,2,0,150,0,3,44.0,199.0
1,1,0.35,2,0,30,1,3,29.11,280.0
0,1,0.45,2,0,45,1,1,15.74,100.0
0,2,0.45,1,0,90,1,2,79.82,1340.0
1,1,0.05,1,0,120,1,3,46.0,364.56
0,4,0.65,2,0,30,1,3,61.96,172.0
0,2,0.55,1,0,60,0,3,69.71,40.0
0,1,0.15,1,0,120,0,2,88.18,319.0
0,2,0.65,1,0,60,1,3,80.23,304.0
0,3,0.95,2,0,60,1,1,76.44,84.0
0,1,0.55,1,0,60,1,1,77.83,244.0
0,1,0.55,1,0,150,1,3,85.75,36.0
1,1,0.15,2,0,60,1,0,54.19,1131.0
0,1,0.65,1,0,60,1,2,92.25,423.0
0,1,0.85,1,0,60,1,3,69.71,364.56
0,2,0.75,2,0,30,1,3,73.33,219.0
0,1,0.75,2,0,30,1,1,79.64,103.0
1,2,0.25,1,0,120,1,0,60.17,674.0
1,2,0.85,2,0,30,1,0,63.93,1222.0
1,2,0.65,2,0,400,1,3,69.71,364.56
0,0,0.25,1,0,90,1,3,67.52,101.0
0,1,0.05,2,0,45,1,1,41.16,50.0
0,2,0.15,1,0,60,1,2,95.25,146.0
1,1,0.45,1,0,210,1,3,66.6,4.0
0,2,0.15,2,0,60,1,0,66.56,682.0
0,3,0.45,2,0,30,1,1,36.32,116.0
1,2,0.35,1,0,120,1,3,51.44,146.0
0,2,0.25,1,0,90,0,3,43.55,252.0
1,3,0.85,1,0,30,1,2,100.0,446.0
0,2,0.25,2,0,60,1,0,80.18,448.0
0,2,0.45,2,0,30,0,0,48.04,341.0
0,2,0.55,2,0,60,1,0,77.69,383.0
1,3,0.95,1,0,60,1,3,50.63,39.0
0,3,0.95,2,0,60,0,2,99.62,1665.0
1,2,0.45,1,0,60,1,3,69.06,75.0
0,1,0.05,1,0,60,1,3,69.71,16.0
0,4,0.65,2,0,150,1,2,87.8,353.0
1,3,0.25,2,0,90,1,3,69.71,364.56
1,3,0.45,1,0,60,1,2,95.21,746.0
0,2,0.05,1,0,30,1,0,78.53,344.0
0,2,0.05,1,0,60,1,3,58.45,107.0
0,3,0.47,1,0,30,1,2,88.18,140.0
1,3,0.65,2,0,30,1,3,69.71,364.56
0,2,0.75,1,0,90,1,1,63.25,10.0
0,1,0.47,2,0,30,1,0,65.38,1174.0
0,1,0.05,1,0,90,1,3,33.19,30.0
1,1,0.55,2,0,90,1,2,96.92,519.0
1,1,0.85,1,0,30,0,0,91.7,182.0
0,2,0.65,1,0,150,1,0,59.92,807.0
0,4,0.85,1,0,60,1,3,84.44,33.0
1,2,0.85,1,0,30,1,0,66.56,214.0
0,3,0.75,2,0,90,1,1,53.2,219.0
1,2,0.95,1,0,60,1,3,69.71,364.56
0,3,0.65,1,0,60,1,3,75.12,79.0
0,1,0.05,1,0,60,1,1,51.4,140.0
0,3,0.25,2,0,120,1,3,84.9,146.0
0,3,0.95,2,0,30,1,1,25.94,273.0
0,2,0.35,1,0,150,1,3,56.75,34.0
0,2,0.95,1,0,30,1,0,59.28,567.0
0,2,0.25,2,0,60,1,1,82.91,202.0
0,2,0.55,1,0,60,1,2,91.2,487.0
0,3,0.05,2,0,40,1,0,88.53,659.0
0,2,0.95,1,0,90,1,1,57.16,350.0
0,1,0.65,1,0,60,1,0,67.15,452.0
1,1,0.05,2,0,30,1,1,34.93,394.0
1,2,0.65,2,0,60,1,3,69.71,364.56
0,1,0.35,1,0,90,1,1,30.0,42.0
0,1,0.45,2,0,90,1,1,69.71,364.56
0,2,0.55,1,0,90,1,1,69.71,11.0
0,2,0.25,1,0,60,1,3,69.71,364.56
0,2,0.85,1,0,180,1,1,45.98,135.0
1,4,0.85,1,0,60,1,2,92.17,638.0
0,2,0.95,1,0,60,1,3,53.09,62.0
0,1,0.05,1,0,60,1,3,58.3,104.0
0,1,0.85,2,0,90,1,1,70.0,2.0
0,2,0.25,1,0,60,1,1,74.01,192.0
0,1,0.05,1,0,30,1,3,75.2,235.0
0,1,0.45,1,0,90,0,3,69.71,364.56
0,3,0.47,2,0,30,1,0,75.54,829.0
0,2,0.35,2,0,60,1,0,71.67,995.0
0,3,0.85,1,0,60,1,1,62.0,40.0
0,2,0.55,2,0,60,1,3,55.5,133.0
0,3,0.35,1,0,60,1,1,30.0,49.0
0,3,0.95,2,0,90,1,3,58.33,45.0
0,2,0.25,1,0,60,1,0,80.02,569.0
0,2,0.05,1,0,90,1,3,69.71,364.56
0,2,0.85,1,0,30,1,3,0.0,39.0
0,2,0.55,1,0,60,1,0,83.54,1036.0
0,2,0.55,1,0,235,1,3,43.01,164.0
0,3,0.65,2,0,90,1,3,73.51,622.0
1,3,0.45,1,0,60,1,1,69.71,3.0
0,1,0.35,1,0,60,1,0,65.71,460.0
1,3,0.05,2,0,90,1,3,23.0,364.56
0,2,0.45,1,0,60,1,1,69.71,8.0
1,2,0.85,1,0,60,1,2,96.12,858.0
0,2,0.95,1,0,30,1,2,97.88,538.0
0,2,0.75,1,0,120,1,3,69.71,23.0
0,3,0.85,1,0,90,1,0,75.8,488.0
0,2,0.55,2,0,70,1,3,69.71,10.0
0,3,0.95,1,0,150,1,3,72.16,1.0
1,2,0.45,1,0,150,1,0,72.14,198.0
0,1,0.65,1,0,120,1,1,69.71,364.56
0,1,0.75,1,0,120,1,1,49.9,338.0
0,3,0.25,1,0,60,1,0,61.2,1396.0
1,2,0.15,1,0,240,0,3,64.73,96.0
0,2,0.45,2,0,30,1,0,76.28,323.0
0,2,0.25,1,0,60,1,3,69.71,364.56
0,2,0.25,1,0,60,1,3,72.59,159.0
0,2,0.35,1,0,90,0,3,58.99,127.0
0,1,0.65,2,0,60,1,3,58.09,18.0
1,1,0.35,1,0,90,0,3,73.63,64.0
0,1,0.45,1,0,60,1,3,57.09,237.0
1,2,0.75,2,0,60,1,3,69.71,364.56
0,1,0.25,2,0,90,1,0,59.03,621.0
0,2,0.35,2,0,90,0,3,69.71,364.56
1,2,0.85,2,0,120,1,3,68.5,364.56
0,2,0.45,2,0,60,1,3,69.71,364.56
0,2,0.45,1,0,60,1,3,96.22,1702.0
1,3,0.35,1,0,120,1,0,50.8,132.0
0,2,0.05,1,0,150,1,3,50.14,51.0
0,3,0.85,1,0,30,1,3,79.64,161.0
0,4,0.85,2,0,30,1,2,94.08,446.0
0,0,0.25,1,0,30,1,0,54.49,1211.0
0,1,0.45,2,0,60,1,0,85.4,206.0
0,3,0.85,2,0,30,1,2,97.35,851.0
0,2,0.15,2,0,60,1,0,77.77,553.0
0,3,0.35,1,0,160,1,0,74.5,314.0
0,3,0.15,2,0,150,1,0,65.08,227.0
0,2,0.65,1,0,60,0,3,84.44,22.0
0,1,0.15,1,0,60,1,3,92.82,51.0
1,3,0.15,1,0,30,1,0,50.69,345.0
0,3,0.25,1,0,60,1,3,69.71,364.56
0,2,0.15,1,0,60,0,3,21.14,111.0
0,2,0.85,1,0,30,1,0,80.76,388.0
1,3,0.85,2,0,30,1,0,82.38,2519.0
0,2,0.45,1,0,180,0,0,46.13,108.0
0,2,0.75,1,0,60,0,3,39.64,101.0
0,3,0.05,1,0,120,1,3,55.31,171.0
0,3,0.65,1,0,30,1,0,63.06,643.0
0,1,0.75,1,0,60,1,3,91.48,25.0
0,3,0.55,1,0,120,0,1,62.66,112.0
0,2,0.05,1,0,120,1,3,69.71,364.56
0,2,0.85,1,0,90,1,3,65.56,364.56
0,2,0.35,1,0,60,1,3,52.0,15.0
1,3,0.25,2,0,135,1,1,60.11,72.0
0,3,0.75,1,0,120,1,0,69.18,450.0
1,4,0.95,2,0,60,1,3,69.71,364.56
0,1,0.55,1,0,60,1,3,47.22,113.0
0,3,0.85,1,0,30,1,0,84.69,1032.0
1,1,0.85,1,0,60,1,1,69.71,6.0
1,2,0.35,1,0,120,0,3,69.71,51.0
0,2,0.25,1,0,60,1,3,9.5,113.0
0,3,0.35,1,0,30,1,0,80.6,566.0
0,1,0.05,1,0,180,0,1,76.0,364.56
0,3,0.55,2,0,30,1,2,99.62,1906.0
0,2,0.45,1,0,90,1,3,69.71,364.56
0,2,0.15,2,0,180,1,1,44.53,760.0
1,1,0.85,1,0,30,1,3,91.78,153.0
0,2,0.05,1,0,60,1,3,69.71,364.56
0,2,0.05,1,0,60,1,1,45.18,138.0
1,2,0.25,1,0,150,1,3,47.03,214.0
0,2,0.65,1,0,30,1,1,46.0,85.0
0,1,0.47,2,0,60,1,0,78.65,955.0
0,2,0.47,1,0,150,1,1,41.99,224.0
0,1,0.55,1,0,30,1,3,69.71,18.0
0,3,0.25,1,0,60,1,3,88.83,153.0
1,1,0.95,1,0,150,1,1,50.0,42.0
0,2,0.25,2,0,60,1,2,86.56,553.0
1,2,0.05,1,0,135,1,3,68.38,168.0
0,2,0.85,1,0,210,1,0,55.28,91.0
0,1,0.15,2,0,30,1,3,26.49,587.0
0,3,0.45,2,0,150,1,3,60.56,364.56
0,2,0.75,1,0,120,1,3,69.71,364.56
0,3,0.47,2,0,90,1,1,69.71,15.0
0,1,0.85,1,0,60,1,1,56.74,166.0
0,1,0.55,1,0,60,1,0,69.08,409.0
0,1,0.35,1,0,90,1,1,35.88,120.0
1,2,0.55,1,0,30,1,1,50.0,56.0
0,3,0.75,1,0,30,1,0,86.21,847.0
0,1,0.95,1,0,120,1,3,69.71,364.56
0,2,0.15,2,0,120,1,3,88.96,364.56
0,1,0.05,1,0,90,1,1,40.0,29.0
0,2,0.45,1,0,90,1,1,74.59,130.0
1,3,0.05,1,0,30,1,0,89.87,511.0
0,1,0.05,1,0,60,1,1,40.0,33.0
1,1,0.05,1,0,60,1,3,79.71,445.0
0,2,0.55,1,0,90,1,0,80.04,391.0
1,3,0.45,2,0,90,1,0,58.84,1274.0
0,2,0.35,1,0,90,1,3,69.71,364.56
0,2,0.65,1,0,30,1,3,69.71,57.0
0,3,0.35,2,0,60,1,3,57.35,460.0
0,1,0.25,1,0,90,1,3,34.0,35.0
1,1,0.25,2,0,120,1,0,73.64,286.0
0,2,0.75,2,0,30,1,1,55.67,204.0
0,2,0.15,1,0,90,1,1,30.0,25.0
0,1,0.05,1,0,60,1,3,79.69,328.0
0,3,0.55,2,0,90,1,0,83.1,1406.0
1,1,0.15,1,0,60,0,3,69.71,3.0
0,2,0.35,2,0,60,1,3,69.71,364.56
0,1,0.55,1,0,90,0,3,87.73,49.0
1,1,0.55,1,0,70,1,3,53.9,344.0
1,2,0.85,1,0,60,1,3,57.98,103.0
1,2,0.05,1,0,60,0,0,72.16,270.0
1,2,0.65,1,0,90,0,3,79.0,64.0
0,2,0.75,1,0,30,1,3,69.71,26.0
1,2,0.65,1,0,145,1,0,63.85,472.0
1,2,0.65,1,0,60,1,0,71.07,347.0
0,2,0.35,1,0,90,1,3,79.0,45.0
0,1,0.45,2,0,30,1,1,40.0,83.0
1,2,0.75,2,0,90,1,0,70.26,860.0
0,3,0.05,2,0,30,1,1,49.99,316.0
0,1,0.35,1,0,60,1,1,53.16,275.0
0,3,0.55,1,0,60,1,3,69.71,5.0
0,2,0.85,1,0,90,1,1,62.65,77.0
0,1,0.25,1,0,30,1,0,53.81,323.0
1,3,0.25,1,0,135,1,3,76.51,60.0
1,1,0.25,1,0,120,1,3,69.71,364.56
0,1,0.35,1,0,60,1,3,69.71,364.56
0,3,0.05,1,0,60,1,3,66.0,364.56
0,1,0.95,1,0,60,1,1,46.41,127.0
0,3,0.75,2,0,60,1,3,54.24,364.56
0,1,0.35,1,0,150,1,1,80.0,39.0
0,1,0.55,1,0,60,0,3,69.71,18.0
0,2,0.85,1,0,150,1,0,50.91,225.0
1,3,0.35,1,0,30,1,0,71.1,124.0
0,2,0.25,1,0,60,1,3,77.0,26.0
0,1,0.45,1,0,30,1,2,94.93,999.0
1,2,0.65,2,0,90,1,3,69.71,2.0
0,2,0.55,1,0,60,1,2,92.18,303.0
0,2,0.65,2,0,90,1,3,69.71,31.0
0,2,0.25,1,0,90,1,3,10.0,68.0
0,1,0.25,1,0,60,1,0,81.67,619.0
1,2,0.45,1,0,90,1,3,76.71,356.0
0,2,0.45,1,0,30,1,1,67.0,113.0
1,2,0.45,1,0,30,1,2,95.29,304.0
1,3,0.45,2,0,150,0,3,69.71,364.56
0,2,0.55,1,0,30,1,0,66.54,187.0
0,3,0.95,1,0,30,1,0,48.87,307.0
0,2,0.65,1,0,60,1,1,0.0,18.0
0,4,0.47,3,0,60,1,2,86.77,758.0
1,1,0.05,2,0,90,1,0,53.38,853.0
1,2,0.47,1,0,60,1,1,26.12,253.0
0,1,0.05,2,0,90,1,3,28.34,272.0
1,3,0.47,1,0,90,1,2,96.58,1635.0
0,2,0.65,1,0,90,1,3,57.64,364.56
0,1,0.05,1,0,90,1,3,65.86,74.0
0,1,0.95,1,0,120,1,3,47.64,48.0
0,1,0.35,1,0,150,1,3,85.5,364.56
1,2,0.15,1,0,60,1,0,44.52,448.0
0,3,0.75,1,0,30,1,0,85.44,851.0
0,3,0.65,1,0,30,1,3,86.4,169.0
1,2,0.95,2,0,210,0,3,31.33,95.0
0,1,0.47,1,0,150,1,3,69.71,364.56
0,1,0.55,2,0,60,0,3,71.39,364.56
0,1,0.25,1,0,150,1,1,57.43,101.0
0,2,0.15,2,0,30,1,1,25.91,264.0
0,2,0.55,1,0,30,1,3,69.71,364.56
1,2,0.35,2,0,30,1,0,54.39,514.0
0,1,0.85,1,0,30,1,0,75.64,572.0
0,2,0.15,2,0,90,1,1,80.0,89.0
1,1,0.45,1,0,90,0,3,55.78,364.56
0,2,0.25,1,0,150,0,3,69.71,10.0
0,2,0.55,1,0,80,1,0,86.9,276.0
0,1,0.15,1,0,90,1,3,42.04,10.0
1,1,0.95,1,0,120,1,0,82.4,1054.0
0,2,0.45,1,0,60,1,3,57.0,1.0
0,2,0.55,1,0,30,1,1,44.19,374.0
0,1,0.25,1,0,90,1,3,77.72,1.0
0,2,0.35,1,0,270,1,3,69.71,364.56
0,1,0.35,1,0,90,1,3,69.71,2.0
1,2,0.25,2,0,60,1,0,71.57,296.0
0,2,0.35,1,0,60,1,0,79.91,392.0
0,1,0.95,2,0,60,1,0,80.23,755.0
0,2,0.45,1,0,60,0,1,69.71,26.0
1,2,0.65,1,0,90,1,3,83.75,364.56
0,1,0.45,1,0,30,0,3,100.0,62.0
1,2,0.05,1,0,30,1,3,69.71,17.0
0,1,0.45,1,0,30,1,1,39.0,49.0
0,1,0.35,1,0,90,1,1,57.29,267.0
1,1,0.95,2,0,60,1,3,40.0,60.0
0,2,0.45,1,0,60,1,3,84.19,694.0
0,3,0.25,2,0,30,1,1,60.88,151.0
0,2,0.25,1,0,30,1,3,69.71,38.0
0,2,0.35,1,0,60,1,1,79.71,252.0
0,3,0.35,1,0,30,1,3,43.64,64.0
1,3,0.75,2,0,30,1,0,79.53,462.0
0,3,0.95,2,0,30,1,2,95.14,1240.0
0,3,0.85,1,0,30,1,0,72.92,191.0
1,2,0.95,1,0,90,1,3,80.58,82.0
1,2,0.75,1,0,40,1,2,96.02,948.0
0,1,0.35,2,0,30,1,3,30.0,206.0
0,2,0.85,1,0,150,0,1,58.11,300.0
0,3,0.05,2,0,60,1,1,27.07,552.0
0,2,0.95,1,0,90,1,3,46.04,49.0
1,2,0.75,1,0,120,1,0,68.69,263.0
1,2,0.25,1,0,60,1,3,26.35,166.0
0,2,0.95,1,0,60,1,0,71.88,119.0
1,3,0.47,2,0,60,1,1,45.38,438.0
0,2,0.35,1,0,90,0,0,75.17,443.0
0,1,0.45,1,0,60,1,3,79.28,177.0
1,3,0.85,1,0,120,1,1,65.27,49.0
0,2,0.75,2,0,60,1,3,60.0,52.0
0,1,0.05,1,0,60,1,0,48.71,238.0
0,3,0.55,2,0,60,1,3,69.71,364.56
